archArea,archGbCd,archGbCdNm,archPmsDay,atchBldDongCnt,bcRat,bjdongCd,bldNm,block,bun,crtnDay,fmlyCnt,guyukCd,guyukCdNm,hhldCnt,hoCnt,ji,jiguCd,jiguCdNm,jimokCd,jimokCdNm,jiyukCd,jiyukCdNm,lot,mainBldCnt,mainPurpsCd,mainPurpsCdNm,mgmPmsrgstPk,platArea,platGbCd,platPlc,realStcnsDay,rnum,sigunguCd,splotNm,stcnsDelayDay,stcnsSchedDay,totArea,totPkngCnt,useAprDay,vlRat,vlRatEstmTotArea
106.92,0100,신축,20140710,0,5.6963,34027,이병수씨 단독주택, ,0602,20141017,1, , ,0,0,0003,UQM110,자연취락지구,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100042861,1877,0,전라북도 정읍시 고부면 신흥리 602-3번지,20140715,8,45180, , ,20140715,98.46,0,20141016,5.2456,98.46
330,0100,신축,20100929,0,53.4,34027,고부 양곡창고, ,0606,20101028,0, , ,0,0,0006,UQM110,자연취락지구,08,대,UQB100,계획관리지역, ,1,18000,창고시설,45180-100018458,618,0,전라북도 정읍시 고부면 신흥리 606-6번지,20100929,9,45180, , ,20100930,330,0,20101026,53.4,330
373.59,0100,신축,20150824,0,34.7526,34027,고부면 신흥리 606-8 창고시설 (이병수), ,0606,20151130,0, , ,0,0,0008,UQM110,자연취락지구,08,대,UQB100,계획관리지역, ,1,18000,창고시설,45180-100051027,1075,0,전라북도 정읍시 고부면 신흥리 606-8번지,20150831,10,45180, , ,20150901,336,0,20151126,31.2558,336
5658.8,0200,증축,19981202,0,39.6,34030,"이영균,이재경씨축사", ,0005,20140325,1, , ,0,0,0000, , ,02,답,0300,농림지역, ,6,21000,동.식물관련시설,45180-556,14288,0,전라북도 정읍시 고부면 장문리 5번지,19981202,1,45180, , , ,5658.8,0,19981229,39.6,5658.8
5954.4,0200,증축,20060512,2,44.61,34030,이영균씨동물관련시설증축, ,0005,20140325,0, , ,0,0,0000, , ,04,목장용지,0300,농림지역, ,10,21000,동.식물관련시설,45180-3732,13348,0,전라북도 정읍시 고부면 장문리 5번지,20060517,2,45180, , ,20060518,5954.4,0,20060926,44.61,5954.4
0, , ,20170613,0,0,34030, , ,0005,20170614,0, , ,0,0,0000, , ,04,목장용지, , , ,0, , ,45180-100066086,0,0,전라북도 정읍시 고부면 장문리 5번지, ,3,45180, , , ,0,0, ,0,0
0, , ,20170807,0,0,34030, , ,0005,20170808,0, , ,0,0,0000, , ,04,목장용지, , , ,0, , ,45180-100067766,0,0,전라북도 정읍시 고부면 장문리 5번지, ,4,45180, , , ,0,0, ,0,0
4956.5,0200,증축,20170203,2,37.14,34030,고부면 장문리 동.식물관련시설 (이영균), ,0005,20180227,0, , ,0,0,0000, , ,04,목장용지,UQB300,보전관리지역, ,7,21000,동.식물관련시설,45180-100062867,13348,0,전라북도 정읍시 고부면 장문리 5번지,20170222,5,45180, , ,20170221,7335.5,0,20180226,54.96,7335.5
0, , ,20180328,0,0,34030, , ,0005,20180329,0, , ,0,0,0000, , ,04,목장용지, , , ,0, , ,45180-100075108,0,0,전라북도 정읍시 고부면 장문리 5번지, ,6,45180, , , ,0,0, ,0,0
4848.1,0200,증축,20180622,0,41.94,34030,고부면 장문리 50000 동.식물관련시설 (이영균), ,0005,20181020,0, , ,0,0,0000, , ,04,목장용지,UMZ100,가축사육제한구역, ,6,21000,동.식물관련시설,45180-100078129,11559,0,전라북도 정읍시 고부면 장문리 5번지,20180706,7,45180, , ,20180707,7227.1,0,20181019,62.52,7227.1
216,0200,증축,20010515,0,22.98,34030,김지영 건물,5,0005,20090321,0, , ,0,0,0008, , ,04,목장용지,0300,농림지역,8,1,04000,제2종근린생활시설,45180-960,940,0,전라북도 정읍시 고부면 장문리 5-8번지,20010515,8,45180, , ,20010515,216,0,20010517,0,216
168.82,0100,신축,20180710,0,10.19,34030,고부면 장문리 5-9 단독주택 (이영균), ,0005,20190102,8, , ,0,0,0009, , ,04,목장용지,UMZ100,가축사육제한구역, ,1,01000,단독주택,45180-100078809,1656,0,전라북도 정읍시 고부면 장문리 5-9번지,20180716,9,45180, , ,20180718,321.08,0,20181231,19.39,321.08
198,0100,신축,20160422,0,19.8,34030,고부면 장문리 11 자원순환관련시설 (문종덕), ,0011,20161117,0, , ,0,0,0000, , ,02,답,UQB100,계획관리지역, ,1,30000,자원순환관련시설,45180-100056286,1000,0,전라북도 정읍시 고부면 장문리 11번지,20160726,10,45180, , ,20160727,198,0,20161116,19.8,198
700,0100,신축,20011013,0,0,34032,축사,47,0000,20090321,0, , ,1,0,0000, , ,01,전,Z200,준농림지역,1,2,21000,동.식물관련시설,45180-956,3590,0,전라북도 정읍시 고부면 입석리,20011015,1,45180,전라북도 정읍시 고부면 입석리, ,20011015,700,0,20011023,0,700
892.41,0200,증축,19980428,0,8.2,34032,조방호씨근생, ,0015,20090321,0, , ,0,0,0000, , ,08,대,Z200,준농림지역, ,12,03000,제1종근린생활시설,45180-541,10883,0,전라북도 정읍시 고부면 입석리 15번지,19980428,2,45180, , ,19980515,1276.41,22,19980701,11.72,0
2333.01,0200,증축,19991202,0,21.43,34032,"조방호씨 제1,2종근.생 및 숙박시설", ,0015,20090321,0, , ,0,0,0000, , ,02,답,Z200,준농림지역, ,13,03000,제1종근린생활시설,45180-691,10883,0,전라북도 정읍시 고부면 입석리 15번지,19991202,3,45180, , , ,2717,22,20010120,24.96,2717
1038.4,0400,재축,20061201,0,40.55,34032,노정영씨축사재축, ,0054,20090321,0, , ,0,0,0002, , ,28,잡종지,0240,관리지역, ,3,21000,동.식물관련시설,45180-4416,2561,0,전라북도 정읍시 고부면 입석리 54-2번지,20061207,4,45180, , ,20061208,1038.4,0,20061227,40.55,1038.4
2820.95,0200,증축,20180920,6,32.2394,34032,고부면 입석리 58-2 동.식물관련시설 (전승주), ,0058,20180921,0, , ,0,0,0002, , ,01,전,UQB100,계획관리지역, ,13,21000,동.식물관련시설,45180-100081012,8750,0,전라북도 정읍시 고부면 입석리 58-2번지, ,5,45180, , , ,2820.95,0, ,32.2394,2820.95
3290.84,0200,증축,20080327,0,34.98,34032,고부면 입석리 60-6 동.식물관련시설 (김재철), ,0060,20090321,0, , ,0,0,0006, , ,28,잡종지,0240,관리지역, ,4,21000,동.식물관련시설,45180-100005710,9407,0,전라북도 정읍시 고부면 입석리 60-6번지,20080508,6,45180, , ,20080509,3211.07,0,20080604,34.14,3211.07
3122.84,0200,증축,20071122,0,33.2,34032,고부면 입석리 60-6 동.식물관련시설 (김재철), ,0060,20090321,0, , ,0,0,0006, , ,28,잡종지,0240,관리지역, ,3,21000,동.식물관련시설,45180-100003994,9407,0,전라북도 정읍시 고부면 입석리 60-6번지,20071207,7,45180, , ,20071208,3043.07,0,20071212,32.35,3043.07
3116.91,0200,증축,20070810,0,33.13,34032,김재철씨 동물관련시설, ,0060,20090321,0, , ,0,0,0006, , ,05,임야,0240,관리지역, ,4,21000,동.식물관련시설,45180-4678,9407,0,전라북도 정읍시 고부면 입석리 60-6번지,20070830,8,45180, , ,20070831,3037.14,0,20071102,32.29,3037.14
3366.22,0200,증축,20090807,0,35.78,34032,고부면 입석리 60-6 동.식물관련시설 (김재철), ,0060,20090926,0, , ,0,0,0006, , ,28,잡종지,0230,계획관리지역, ,4,21000,동.식물관련시설,45180-100012529,9407,0,전라북도 정읍시 고부면 입석리 60-6번지,20090810,9,45180, , ,20090811,3286.45,0,20090924,34.94,3286.45
3506.22,0200,증축,20091028,0,37.27,34032,고부면 입석리 60-6 동.식물관련시설 (김재철), ,0060,20091205,0, , ,0,0,0006, , ,28,잡종지,0220,생산관리지역, ,3,21000,동.식물관련시설,45180-100013909,9407,0,전라북도 정읍시 고부면 입석리 60-6번지,20091030,10,45180, , ,20091030,3426.45,0,20091203,36.43,3426.45
2896, , ,20101216,0,0,34033, , ,0035,20160423,0, , ,0,0,0001, , ,02,답,UQB300,보전관리지역, ,0, , ,45180-100020278,6218,0,전라북도 정읍시 고부면 만수리 35-1번지, ,1,45180, , , ,2896,0, ,0,0
81.9,0100,신축,20170314,0,12.54,34033,고부면 만수리 36 창고시설 (정읍베리영농조합), ,0036,20171010,0,UMZ100,가축사육제한구역,0,0,0000, , ,01,전,UQC001,농림지역, ,1,18000,창고시설,45180-100063770,653,0,전라북도 정읍시 고부면 만수리 36번지,20170829,2,45180, , ,20170829,81.9,0,20170929,12.54,81.9
106.65,0100,신축,20131015,0,16.93,34033,고부면 만수리 37-2 단독주택 (백양례), ,0037,20140107,0, , ,1,0,0002, , ,01,전,UQC001,농림지역, ,1,01000,단독주택,45180-100038379,630,0,전라북도 정읍시 고부면 만수리 37-2번지,20131021,3,45180, , ,20131023,99.12,0,20140103,15.73,99.12
70,0100,신축,20150122,0,25.74,34033,고부면 만수리 00000000 제2종근린생활시설 (백양례), ,0037,20150918,0,UEA120,농업보호구역,0,0,0006, , ,01,전,UQC001,농림지역, ,1,04000,제2종근린생활시설,45180-100046464,272,0,전라북도 정읍시 고부면 만수리 37-6번지,20150129,4,45180, , ,20150129,70,0,20150916,25.74,70
198.57,0100,신축,20150318,0,19.9568,34033,고부면 만수리 54-1 제1종근린생활시설 (뉴머쉬코리아영농조합법인), ,0054,20160323,0, , ,0,0,0001, , ,01,전,UQB300,보전관리지역, ,1,03000,제1종근린생활시설,45180-100047565,995,0,전라북도 정읍시 고부면 만수리 54-1번지, ,5,45180, ,20161031, ,386.98,0, ,38.8925,386.98
2764.8,0200,증축,20061107,0,35.76,34033,심병환씨양계장증축공사, ,0060,20090321,0, , ,0,0,0003, , ,01,전,0230,계획관리지역, ,16,21000,동.식물관련시설,45180-4370,7730,0,전라북도 정읍시 고부면 만수리 60-3번지,20061109,6,45180, , ,20061109,2764.8,0,20061117,35.76,2764.8
2908.8,0200,증축,20170718,0,36.62,34033,고부면 만수리 60-3 동.식물관련시설 (유은혜), ,0060,20170830,0, , ,0,0,0003, , ,01,전,UQB300,보전관리지역, ,4,21000,동.식물관련시설,45180-100067086,7944,0,전라북도 정읍시 고부면 만수리 60-3번지, ,7,45180, , , ,2908.8,0,20170823,36.62,2908.8
99,0100,신축,20061213,0,15,34033,유시연씨축사, ,0061,20090321,0, , ,0,0,0008, , ,02,답,9900,기타지역, ,1,21000,동.식물관련시설,45180-4197,660,0,전라북도 정읍시 고부면 만수리 61-8번지,20070110,8,45180, , ,20070110,99,0,20070216,15,99
2429.18,0100,신축,20120711,0,51.4221,34033,고부면 만수리 68-2 동.식물관련시설 (김태봉), ,0068,20130808,0, , ,0,0,0002, , ,02,답,UQB300,보전관리지역, ,7,21000,동.식물관련시설,45180-100030112,4724,0,전라북도 정읍시 고부면 만수리 68-2번지,20120730,9,45180, , ,20120730,2429.18,0,20130806,51.4221,2429.18
54,0100,신축,20180917,0,1.0543,34033,고부면 만수리 68-6 발전시설 (최병무), ,0068,20181110,0, , ,0,0,0006, , ,28,잡종지,UQB100,계획관리지역, ,1,25000,발전시설,45180-100080889,5122,0,전라북도 정읍시 고부면 만수리 68-6번지,20181018,10,45180, , ,20181019,54,0,20181109,1.0543,54
203,0100,신축,1900121,1,17.6,35000,농가주택,182,0182,20110216,0,170,농업진흥구역,0,0,0002,070,준보전임지,08,대,Z200,준농림지역,2,0,01000,단독주택,45180-15,1153,0,전라북도 정읍시 영원면 182-2번지, ,1,45180,전라북도 정읍시 영원면 은선리, , ,203,0, ,17.6,203
534.6,0100,신축,19961001,0,14.4604,35021,일반공장,406,0000,20090321,0, , ,0,0,0000, , ,01,전,Z200,준농림지역,4,1,17000,공장,45180-205,3697,0,전라북도 정읍시 영원면 은선리,19961104,1,45180, , ,19961105,534.6,2,199701,14.46,534.59
725,0100,신축,20080117,0,10.32,35021, , ,0021,20090811,0, , ,0,0,0005, , ,02,답,0240,관리지역, ,1,21000,동.식물관련시설,45180-100004946,7028,0,전라북도 정읍시 영원면 은선리 21-5번지,20090326,2,45180, , ,20090327,725,0,20090810,10.32,725
168.32,0200,증축,20130521,0,17.56,35021,영원면 은선리 102-1 단독주택 (김동철), ,0102,20130917,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,2,01000,단독주택,45180-100035494,959,0,전라북도 정읍시 영원면 은선리 102-1번지,20130524,3,45180, , ,20130525,151.64,0,20130913,15.81,151.64
149.52,0200,증축,20120731,0,19.67,35021,영원면 은선리 1050000 단독주택 (최규성), ,0105,20121018,1, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,2,01000,단독주택,45180-100030454,760,0,전라북도 정읍시 영원면 은선리 105번지,20120802,4,45180, , ,20120804,149.52,0,20121017,19.67,149.52
130,0100,신축,20070919,0,38.57,35021,김동철씨농업용창고신축공사, ,0107,20090321,0, , ,0,0,0001, , ,08,대,0230,계획관리지역, ,1,18000,창고시설,45180-5069,337,0,전라북도 정읍시 영원면 은선리 107-1번지,20071002,5,45180, , ,20071004,130,0,20071009,38.57,130
113.27,0100,신축,20080708,0,15.93,35021,유기상씨단독주택신축공사, ,0108,20090321,1, , ,0,0,0001, , ,08,대,0240,관리지역, ,1,01000,단독주택,45180-100006851,711,0,전라북도 정읍시 영원면 은선리 108-1번지,20080709,6,45180, , ,20080711,98.92,0,20081105,13.91,98.92
136,0100,신축,20070802,0,33.17,35021,권동임님농가용창고신축, ,0118,20090321,0, , ,0,0,0001, , ,01,전,0240,관리지역, ,1,18000,창고시설,45180-5005,410,0,전라북도 정읍시 영원면 은선리 118-1번지,20070806,7,45180, , ,20070807,136,0,20070829,33.17,136
888.19,0200,증축,20071210,0,22.93,35021,영원면 은선리 182-4 제1종근린생활시설 (정읍시장), ,0182,20090321,2, , ,0,0,0004, , ,08,대,0240,관리지역, ,6,03000,제1종근린생활시설,45180-100004423,3874,0,전라북도 정읍시 영원면 은선리 182-4번지, ,8,45180, , , ,1231.12,0,20080725,31.78,1231.12
749.17,0200,증축,20070626,0,19.34,35021,영원보건지소, ,0182,20130604,2, , ,0,0,0004, , ,08,대,0240,관리지역, ,5,03000,제1종근린생활시설,45180-5378,3874,0,전라북도 정읍시 영원면 은선리 182-4번지, ,9,45180, , , ,1099.12,15, ,28.37,1099.12
464.5,0200,증축,20060728,0,32.94,35021,영원게이트볼장, ,0203,20090321,0, , ,0,0,0002, , ,23,체육용지,0230,계획관리지역, ,1,04000,제2종근린생활시설,45180-4477,1410,0,전라북도 정읍시 영원면 은선리 203-2번지, ,10,45180, , , ,464.5,3, ,32.94,464.5
10,0100,신축,20141121,0,1.04,35024,영원면 풍월리 31-9 창고시설 (이정문), ,0031,20150120,0, , ,0,0,0009, , ,01,전,UQB200,생산관리지역, ,1,18000,창고시설,45180-100045284,954,0,전라북도 정읍시 영원면 풍월리 31-9번지,20141201,1,45180, , ,20141201,10,0,20150119,1.04,10
241.115,0100,신축,20100401,0,15.1,35024,영원면 풍월리 32-11 동.식물관련시설 (권금채), ,0032,20190329,0, , ,0,0,0011, , ,01,전,0220,생산관리지역, ,1,21000,동.식물관련시설,45180-100016012,1597,0,전라북도 정읍시 영원면 풍월리 32-11번지,20100402,2,45180, , ,20100403,241.115,0, ,15.1,241.115
0, , ,20131104,0,0,35024, , ,0082,20131112,0, , ,0,0,0002, , ,28,잡종지, , , ,0, , ,45180-100038805,0,0,전라북도 정읍시 영원면 풍월리 82-2번지, ,3,45180, , , ,0,0, ,0,0
189.22,0200,증축,20140911,0,13.41,35024, , ,0082,20140927,1, , ,0,0,0002, , ,28,잡종지,UQB200,생산관리지역, ,2,01000,단독주택,45180-100043882,1410,0,전라북도 정읍시 영원면 풍월리 82-2번지, ,4,45180, , , ,176.17,0,20140926,12.49,176.17
168.83,0200,증축,20110719,0,25.7,35024,영원면 풍월리 115-1 단독주택 (김종국), ,0115,20110806,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,2,01000,단독주택,45180-100024048,657,0,전라북도 정읍시 영원면 풍월리 115-1번지,20110722,5,45180, , ,20110723,168.83,0,20110805,25.7,168.83
94.44,0100,신축,20101230,0,14.37,35024,영원면 풍월리 115-1 단독주택 (김종국), ,0115,20120204,1, , ,0,0,0001, , ,02,답,UQB100,계획관리지역, ,1,01000,단독주택,45180-100020558,657,0,전라북도 정읍시 영원면 풍월리 115-1번지,20110303,6,45180, , ,20110305,94.44,0,20110525,14.37,94.44
238.4,0100,신축,20170426,0,7.71,35024, , ,0115,20170603,0, , ,0,0,0003, , ,02,답,UQB100,계획관리지역, ,1,21000,동.식물관련시설,45180-100065046,3092,0,전라북도 정읍시 영원면 풍월리 115-3번지, ,7,45180, , ,20170426,238.4,0,20170601,7.71,238.4
1053,0100,신축,20101025,0,36.44,35024,영원면 풍월리 125-2 동.식물관련시설 (송창용), ,0125,20130620,0, , ,0,0,0002, , ,01,전,UQB200,생산관리지역, ,3,21000,동.식물관련시설,45180-100018940,2890,0,전라북도 정읍시 영원면 풍월리 125-2번지, ,8,45180, , , ,1053,0, ,36.44,1053
18, , ,20170324,0,0,35024, , ,0132,20170325,0, , ,0,0,0000, , ,01,전,UQB200,생산관리지역, ,0, , ,45180-100064088,985,0,전라북도 정읍시 영원면 풍월리 132번지, ,9,45180, , , ,18,0, ,0,0
93.36,0100,신축,20090519,0,21.81,35024, , ,0141,20090707,1, , ,0,0,0011, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45180-100011022,428,0,전라북도 정읍시 영원면 풍월리 141-11번지,20090522,10,45180, , ,20090522,89.94,0,20090703,21.01,89.94
109.95,0100,신축,20071121,0,17.56,35026,송윤애씨단독주택, ,0006,20090321,1, , ,0,0,0022, , ,05,임야,0240,관리지역, ,1,01000,단독주택,45180-100003973,626,0,전라북도 정읍시 영원면 운학리 6-22번지,20071126,1,45180, , ,20071128,98.62,0,20080523,15.75,98.62
183.7,0200,증축,20080701,0,27.92,35026,영원면 운학리 6-22 단독주택 (송윤애), ,0006,20090619,0, , ,0,0,0022, , ,08,대,0220,생산관리지역, ,1,01000,단독주택,45180-100006772,658,0,전라북도 정읍시 영원면 운학리 6-22번지,20080901,2,45180, , ,20080903,167.09,0,20090618,25.39,167.09
106.36,0100,신축,20160527,0,16.13,35026, , ,0012,20160830,1, , ,0,0,0006, , ,01,전,UQB200,생산관리지역, ,0,01000,단독주택,45180-100057106,659,0,전라북도 정읍시 영원면 운학리 12-6번지,20160530,3,45180, , ,20160531,99.88,0,20160829,15.15,99.88
18, , ,20160728,0,0,35026, , ,0022,20160802,0, , ,0,0,0020, , ,01,전, , , ,0, , ,45180-100058666,2052,0,전라북도 정읍시 영원면 운학리 22-20번지, ,4,45180, , , ,18,0, ,0,0
1573.44,0200,증축,20170822,0,25.12,35026,영원면 운학리 30-6 동.식물관련시설 (김현순), ,0030,20171219,0, , ,0,0,0006, , ,05,임야,UQB200,생산관리지역, ,1,21000,동.식물관련시설,45180-100068186,6264,0,전라북도 정읍시 영원면 운학리 30-6번지,20170906,5,45180, , ,20170906,1573.44,0,20171214,25.12,1573.44
1071.6,0100,신축,20040403,0,34.25,35026,정영오씨 축사, ,0101,20090321,0, , ,0,0,0000, , ,02,답,0230,계획관리지역, ,3,21000,동.식물관련시설,45180-2714,3129,0,전라북도 정읍시 영원면 운학리 101번지,20040409,6,45180, , ,20040410,1071.6,0,20040726,34.25,1071.6
216,0100,신축,20120927,0,18.96,35026,영원면 운학리 104 동.식물관련시설 (정영오), ,0104,20130125,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,1,21000,동.식물관련시설,45180-100031533,1139,0,전라북도 정읍시 영원면 운학리 104번지,20121005,7,45180, , ,20121006,216,0,20130124,18.96,216
224.33,0200,증축,20070115,0,33.99,35026,송인동씨 단독주택 증축공사, ,0109,20090321,1, , ,0,0,0001, , ,13,창고용지,0220,생산관리지역, ,2,01000,단독주택,45180-5146,660,0,전라북도 정읍시 영원면 운학리 109-1번지,20070119,8,45180, , ,20070119,222.35,0,20090313,33.69,222.35
39.9,0100,신축,20061229,0,27.52,35026,임종국씨 저온창고 신축공사, ,0109,20170209,0, , ,0,0,0003, , ,05,임야,0230,계획관리지역, ,1,18000,창고시설,45180-4216,145,0,전라북도 정읍시 영원면 운학리 109-3번지,20070108,9,45180, , ,20070108,39.9,0,20070130,27.52,39.9
132,0100,신축,20080129,0,15.98,35026,영원면 운학리 109-5 창고시설 (임종국), ,0109,20090321,0, , ,0,0,0005, , ,05,임야,0240,관리지역, ,1,18000,창고시설,45180-100005065,826,0,전라북도 정읍시 영원면 운학리 109-5번지,20080130,10,45180, , ,20080131,132,0,20080225,15.98,132
68.89,0100,신축,20091021,0,21.8,35027,영원면 후지리 70 단독주택 (전영복), ,0070,20100407,1, , ,0,0,0000, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45180-100013809,316,0,전라북도 정읍시 영원면 후지리 70번지,20091023,1,45180, , ,20091025,94.7,0,20100406,29.97,94.7
